date_utc,Open_price,High_price,Low_price,Close_price,Volume,Quote_volume,Nb_trades,Taker_buy_base_volume,Taker_buy_quote_volume,evolution_prct,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,janvier,fevrier,mars,avril,mai,juin,juillet,aout,septembre,octobre,novembre,decembre,RSI,EMA_14,MACD,MACD_Signal
2022-12-16,17356.96,17531.73,16527.32,16632.12,253379.04116,4308933187.65654,5703001,123374.83424,2098188985.0070968,-4.1726539120575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.42263898802748,17151.84573536242,-18.529382191827608,-84.90585817069619
2022-12-17,16631.5,16796.82,16579.85,16776.52,144825.66684,2417851422.2131248,3905843,72289.66495,1206885683.569382,0.8681996041394635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,44.56388936081676,17101.802303980767,-48.39874586834776,-77.60443571022651
2022-12-18,16777.54,16863.26,16663.07,16738.21,112619.31646,1884666030.099238,3369193,55539.12922,929480021.401935,-0.22835486739801736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44.09535848510893,17053.323330116666,-74.30518469333765,-76.94458550684874
2022-12-19,16739.0,16815.99,16256.3,16438.88,179094.28305,2981094033.013813,4681887,87610.2351,1458309480.7452483,-1.7883035282745152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.511459235061025,16971.397552767776,-117.63364605543757,-85.08239761656651
2022-12-20,16438.88,17061.27,16397.2,16895.56,248808.92324,4176995653.545711,5945803,124217.3859,2085423621.7423255,2.7780481395326184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.51965217205648,16961.285879065406,-113.80957850659252,-90.82783379457172
2022-12-21,16896.15,16925.0,16723.0,16824.67,156810.96362,2638528723.736041,4375570,77675.35979,1307019850.0606217,-0.4195776878659463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.60188216998281,16943.07042852335,-115.17158166910303,-95.69658336947799
2022-12-22,16824.68,16868.52,16559.85,16821.43,176044.27235,2949612072.0493026,4678640,87573.90221,1467281598.7190852,-0.01925743565845961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.55762372727833,16926.85170472024,-115.1846430452133,-99.59419530462506
2022-12-23,16821.9,16955.14,16731.13,16778.5,161612.00947,2720021933.978926,4561020,81034.18553,1363871435.6135492,-0.25521016940890373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.93512547024639,16907.071477424208,-117.30684619691965,-103.13672548308398
2022-12-24,16778.52,16869.99,16776.62,16836.12,100224.29096,1686757294.9926343,3076985,49578.22304,834395051.2711908,0.3434156807819555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,46.960178737861426,16897.611280434314,-113.03624358134402,-105.116629102736
2022-12-25,16835.73,16857.96,16721.0,16832.11,125441.07202,2108857873.1916704,3570157,62073.54114,1043560797.0693524,-0.023817839264617113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46.89354409201881,16888.877776376405,-108.72205357106213,-105.83771399640122
2022-12-26,16832.11,16944.52,16791.0,16919.39,124564.00656,2099037538.631794,3915571,61741.18011,1040420821.2262526,0.5185327329728651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.60302006736831,16892.94607285955,-97.1404852886917,-104.09826825485932
2022-12-27,16919.39,16972.83,16592.37,16706.36,173749.58616,2918379509.5314097,5047628,86096.58586,1446098274.5653381,-1.259087945842008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.811479732083434,16868.067929811612,-103.95343908126233,-104.06930242013993
2022-12-28,16706.06,16785.19,16465.33,16547.31,193037.56577,3210894236.8123903,5465468,96118.18717,1598767893.1727967,-0.952032639066791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.166642008277975,16825.30020583673,-120.79431810300593,-107.41430555671315
2022-12-29,16547.32,16664.41,16488.91,16633.47,160998.47158,2671665748.0816226,4553877,80977.62443,1343799862.9950268,0.520688861210683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.09169535364357,16799.722845058503,-125.73900317015068,-111.07924507940065
2022-12-30,16633.47,16677.35,16333.0,16607.48,164916.31174,2726831056.725026,4310415,82170.4749,1358631100.7592444,-0.15625122118235746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.62002826416802,16774.090465717367,-130.25339741740027,-114.91407554700058
2022-12-31,16607.48,16644.09,16470.0,16542.4,114490.42864,1897047504.9188972,3344374,57021.06919,944834393.3413354,-0.39187161447732377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42.396990808645555,16743.198403621718,-137.49751373740946,-119.43076318508237
2023-01-01,16541.77,16628.0,16499.01,16616.75,96925.41374,1604793789.6772127,3218355,48548.78168,803841673.8350587,0.4494511074571994,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44.3178174755228,16726.338616472156,-135.67512608228935,-122.67963576452378
2023-01-02,16617.17,16799.23,16548.7,16672.87,121888.57191,2034683215.2678783,4036118,60925.25948,1017074780.6918064,0.3377315058600505,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.78730325910267,16719.209467609202,-128.2243650866003,-123.7885816289391
2023-01-03,16672.78,16778.4,16605.28,16675.18,159541.53733,2662765916.3256683,5097596,79595.76246,1328471402.7136745,0.013854843227356639,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.85064957925429,16713.338871927976,-120.74135444796775,-123.17913619274483
2023-01-04,16675.65,16991.87,16652.66,16850.36,220362.18862,3709833209.8453646,6310703,109747.11502,1847617011.3853767,1.050543382440261,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.56787753622996,16731.608355670913,-99.52815403937348,-118.44893976207058
2023-01-05,16850.36,16879.82,16753.0,16831.85,163473.56641,2751080253.8177333,4842014,80959.57162,1362471754.0532992,-0.10984928511914571,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.0715241331216,16744.973908248125,-83.25048244814388,-111.40924829928525
2023-01-06,16831.85,17041.0,16679.0,16950.65,207401.28415,3490305009.6881223,5388661,103320.22965,1738828235.2023003,0.7058047689350921,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.24365802413459,16772.397387148376,-60.07167442141872,-101.14173352371195
2023-01-07,16950.31,16981.91,16908.0,16943.57,104526.5688,1770201710.2089734,3227161,51624.83107,874295207.6365123,-0.041768309769840695,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,53.02743332172109,16795.22040219526,-41.79184848114892,-89.27175651519936
2023-01-08,16943.83,17176.99,16911.0,17127.83,135155.89695,2291925699.958545,4036092,67200.6025,1139647002.7608511,1.087492187301753,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,57.82751976548173,16839.568348569228,-12.294983730436797,-73.87640195824686
2023-01-09,17127.83,17398.8,17104.66,17178.26,266211.52723,4590284350.546168,6327667,131748.52517,2271681164.7993326,0.29443309514396443,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.060593078445955,16884.727235426664,14.978115247813548,-56.10549851703478
2023-01-10,17179.04,17499.0,17146.34,17440.66,221382.42581,3829247653.731105,5448751,109377.45606,1891995855.287608,1.5275120995956515,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64.82384572576932,16958.85160403644,57.107430797754205,-33.46291265407699
2023-01-11,17440.64,18000.0,17315.6,17943.26,262221.60653,4586965947.26355,5627464,129944.5693,2273368097.029264,2.881771676071887,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.7397323315316,17090.106056831584,129.55737966681772,-0.8588541898980431
2023-01-12,17943.26,19117.04,17892.05,18846.62,454568.32178,8348431207.846009,8911373,227295.33172,4174813798.3828607,5.034536644957499,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81.01105680430587,17324.307915920705,256.9066287275782,50.694242393597214
2023-01-13,18846.62,20000.0,18714.12,19930.01,368615.87823,7061633461.444735,8021774,183448.89377,3515300890.305057,5.748457813655716,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.35734608131426,17671.73486046461,440.17824404608837,128.59104272409544
2023-01-14,19930.01,21258.0,19888.05,20954.92,393913.74951,8183071567.046188,8659545,197817.55209,4109568162.17042,5.14254634092004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,89.39831589644338,18109.49287906933,660.5100424404045,234.97484266735728
2023-01-15,20952.76,21050.74,20551.01,20871.5,178542.22549,3710526606.1389647,5194354,88310.83908,1835436631.7038703,-0.3980926674976515,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,87.68511512254926,18477.76049519342,818.9529039466033,351.7704549232065
2023-01-16,20872.99,21474.05,20611.48,21185.65,293078.08262,6168654053.042638,6856434,145352.66942,3059597458.3853526,1.50516254222266,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88.57320120970122,18838.81242916763,958.8166512355492,473.1796941856751
2023-01-17,21185.65,21647.45,20841.31,21134.81,275407.74409,5840585769.490093,6440138,137121.64311,2908227174.2490306,-0.23997375582056613,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87.4738008645451,19144.945438611947,1053.4142122028352,589.2265977891071
2023-01-18,21132.29,21650.0,20407.15,20677.47,350916.01949,7399719195.246726,7617173,173174.4169,3652037808.316215,-2.163918199406567,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78.08443371018987,19349.28204679702,1079.0414270666333,687.1895636446123
2023-01-19,20677.47,21192.0,20659.19,21071.59,251385.84925,5243024330.011201,5819932,124924.23436,2605629874.089028,1.9060358931726196,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80.06981374999543,19578.923107224087,1118.2627329905008,773.40419751379
2023-01-20,21071.59,22755.93,20861.28,22667.21,338079.13659,7256172889.710531,7382435,170200.04869,3654038898.270929,7.572375886205074,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.71293754791556,19990.694692927544,1263.533867455175,871.4301315020671
2023-01-21,22666.0,23371.8,22422.0,22783.55,346445.48432,7938935168.532013,7796520,172663.17131,3956916674.402963,0.51325240292035,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,86.02366931851823,20363.075400537207,1372.2317207542183,971.5904493524974
2023-01-22,22783.35,23078.71,22292.37,22707.88,253577.75286,5775552321.54412,6603827,125842.91663,2866409820.7225704,-0.3321255906125198,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,84.73282531347002,20675.716013798916,1435.719534925789,1064.4162664671558
2023-01-23,22706.02,23180.0,22500.0,22916.45,293588.37938,6704191295.97568,7258655,145854.70936,3330927704.4836106,0.9184917306239049,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.38385591788462,20974.480545292397,1485.7372863715973,1148.6804704480442
2023-01-24,22917.81,23162.2,22462.93,22632.89,293158.78254,6721432962.573842,7395584,144239.84356,3307407342.13858,-1.2373644259909389,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80.36627506444286,21195.60180592008,1485.3733333861564,1216.0190430356668
2023-01-25,22631.94,23816.73,22300.0,23060.94,346042.83223,7875590359.115837,8060446,172647.90115,3929821773.965117,1.8912741589783622,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82.07837898624567,21444.31356513074,1502.307292347581,1273.2766928980498
2023-01-26,23060.42,23282.47,22850.01,23009.65,288924.43581,6664592468.337928,7181086,143185.08341,3303064271.0511746,-0.22241070832323961,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81.165066386614,21653.025089779974,1494.362818116817,1317.4939179418034
2023-01-27,23009.65,23500.0,22534.88,23074.16,280833.86315,6461707755.053915,7079096,139699.27638,3214623770.84504,0.28036063130034705,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81.44473064584216,21842.509744475978,1476.2548361056251,1349.246101574568
2023-01-28,23074.16,23189.0,22878.46,23022.6,148115.71085,3408985411.316586,4181816,73861.83566,1700057503.749539,-0.22345342148967218,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,80.41697199695808,21999.85511187918,1441.1312053435176,1367.623122328358
2023-01-29,23021.4,23960.54,22967.76,23742.3,295688.79204,6941922954.136406,7030837,149507.5061,3510026672.7997174,3.1260587422793362,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,83.53942812870586,22232.181096961955,1454.6015093863825,1385.018799739963
2023-01-30,23743.37,23800.51,22500.0,22826.15,302405.90121,7020727239.059652,7790224,149096.53066,3461492907.1726055,-3.8587247233839883,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.55456878767546,22311.376950700364,1375.495320139209,1383.1141038198123
2023-01-31,22827.38,23320.0,22714.77,23125.13,264649.34909,6083858924.538485,6798411,133028.12717,3058369006.2406993,1.309813525276926,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.41935499072093,22419.877357273646,1321.6926326077883,1370.8298095774076
2023-02-01,23125.13,23812.66,22760.23,23732.66,310790.42271,7212542002.325099,7863213,156107.58478,3623730152.719127,2.627141987958548,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.81716046022225,22594.915042970493,1312.941437161713,1359.2521350942689
2023-02-02,23731.41,24255.0,23363.27,23488.94,364177.20751,8673696845.80511,9102300,181814.20318,4330715913.906593,-1.0269392474337113,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.32718609570013,22714.11837057443,1271.6807405910076,1341.7378561936166
2023-02-03,23489.33,23715.7,23204.62,23431.9,332571.02904,7806490899.914181,8007846,166143.33246,3900042090.5163646,-0.2428376929737852,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.49902157109551,22809.822587831175,1220.311696376455,1317.4526242301845
2023-02-04,23431.9,23587.78,23253.96,23326.84,166126.47295,3886777607.7960505,4852404,81863.93145,1915443497.6889515,-0.44836312889693364,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,67.91271530408366,22878.75824278702,1157.7777535146124,1285.5176500870703
2023-02-05,23327.66,23433.33,22743.0,22932.91,209251.33917,4842463016.833934,5903916,103885.22312,2404286621.1203337,-1.6887413811729313,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,62.181630942903574,22885.978477082084,1064.1652597793836,1241.247172025533
2023-02-06,22932.91,23158.25,22628.13,22762.52,265371.6069,6076050768.117039,6956395,132350.52989,3030470974.62453,-0.7429933663019583,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.829764111770004,22869.517346804474,965.102533807003,1186.0182443818271
2023-02-07,22762.52,23350.25,22745.78,23240.46,308006.72482,7085929136.45685,8293878,154613.24744,3557209786.515369,2.099679648826225,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.94870404975993,22918.976367230545,914.6172352952271,1131.7380425645072
2023-02-08,23242.42,23452.0,22665.85,22963.0,280056.30717,6457585647.820655,7896433,138627.72636,3196783919.630122,-1.193866214352035,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.09622775245862,22924.84618493314,842.5066767997305,1073.8917694115519
2023-02-09,22961.85,23011.39,21688.0,21796.35,402894.6955,9052973327.19716,9784291,199309.68374,4478800426.302857,-5.080564386186481,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47.216028796364135,22774.380026942057,683.3424879294726,995.7819131151361
2023-02-10,21797.83,21938.16,21451.0,21625.19,338591.94247,7369456394.906654,6993675,167419.66937,3644087094.706669,-0.7852690932197315,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.66953450868512,22621.15469001645,537.2000323994471,904.0655369719984
2023-02-11,21625.19,21906.32,21599.78,21862.55,177021.58433,3842000897.79758,4207940,87937.9597,1908638569.77981,1.097608853378862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,48.203213657814814,22520.00739801426,435.51372071752485,810.3551737211038
2023-02-12,21862.02,22090.0,21630.0,21783.54,204435.65163,4469822441.4372015,4561903,101194.34699,2212545781.0931144,-0.3613942563882033,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,47.41063356088692,22421.811744945695,344.5790466565595,717.1999483081951
2023-02-13,21782.37,21894.99,21351.07,21773.97,295730.76791,6404813758.2696295,6503611,147221.38569,3188732830.1994424,-0.04393225343538587,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47.309166046693925,22335.4328456196,268.64368610558813,627.4886958676738
2023-02-14,21774.63,22319.08,21532.77,22199.84,361958.40109,7938385476.792083,7695927,182006.71562,3991901041.9023833,1.955867487646934,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.210697021922755,22317.353799536988,240.0612391086106,550.0032045158612
2023-02-15,22199.84,24380.0,22047.28,24324.05,375669.16111,8604133693.663172,8335550,190798.1552,4372346767.103614,9.568582476270105,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.13390604613113,22584.913292932055,384.384493010024,516.8794622146938
2023-02-16,24322.87,25250.0,23505.25,23517.72,450080.68366,11074988148.779009,11006793,224396.77566,5522891581.325578,-3.3149496074872276,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.96609435866966,22709.287520541115,428.75519628879556,499.2546090295142
2023-02-17,23517.72,25021.11,23339.37,24569.97,496813.21376,11968532252.057327,10895009,249087.94774,6001870488.345367,4.474285772600406,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.73830388597727,22957.3785178023,542.5726396406644,507.9182151517443
2023-02-18,24568.24,24877.0,24430.0,24631.95,216917.25213,5339920389.516133,6296097,107467.08761,2645647445.819601,0.2522591602675872,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,66.04882154281896,23180.65471542866,630.5069597637485,532.4359640741452
2023-02-19,24632.05,25192.0,24192.57,24271.76,300395.99542,7408745406.624342,7660484,149680.28058,3692030229.980345,-1.4622878010064233,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,62.50357020738603,23326.135420038172,663.4830002047529,558.6453713002668
2023-02-20,24272.51,25121.23,23840.83,24842.2,346938.56997,8561226688.07291,9808728,174453.04334,4305469238.849921,2.350220997570851,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.64836539955564,23528.277364033085,727.2630546789878,592.3689079760111
2023-02-21,24843.89,25250.0,24148.34,24452.16,376000.82868,9280992344.428871,10712371,187029.49757,4617218785.187702,-1.570070283630276,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61.82993318409458,23651.46171549534,737.8309827749981,621.4613229358085
2023-02-22,24450.67,24476.05,23574.69,24182.21,379425.75365,9101745945.990707,11395957,188203.74268,4515001623.435452,-1.1039924489288477,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.26079474275304,23722.2281534293,716.1678952972288,640.4026374080926
2023-02-23,24182.21,24599.59,23608.0,23940.2,398400.45437,9596083721.512953,11396877,198080.68369,4771375630.511308,-1.000777017485166,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56.97514928310877,23751.29106630539,671.7282923411731,646.6677683947088
2023-02-24,23940.2,24132.35,22841.19,23185.29,343582.57453,8087524100.39044,11531424,170263.13353,4008150118.2168,-3.1533153440656325,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.43989996597073,23675.824257464672,569.0351755825395,631.141249832275
2023-02-25,23184.04,23219.13,22722.0,23157.07,191311.8101,4406286300.272117,9124568,94440.13964,2175283940.9041314,-0.12171510470647684,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50.20805556848498,23606.65702313605,479.84170603566236,600.8813410729524
2023-02-26,23157.07,23689.99,23059.18,23554.85,202323.73623,4716158181.22559,9506015,101003.39278,2354572412.6900682,1.7177475388725716,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,53.45563733416417,23599.749420051245,436.22423894297026,567.949920646956
2023-02-27,23554.85,23897.99,23106.77,23492.09,283706.0859,6659785788.329373,11754195,141360.04845,3318353869.99525,-0.2664419429544207,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.86972487487673,23585.394830711077,392.07329761459187,532.7745960404832
2023-02-28,23492.09,23600.0,23020.97,23141.57,264140.99894,6172930936.037335,9568743,131200.82704,3066249880.6703186,-1.4920766947512987,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49.59982879720617,23526.21818661627,325.0523230967483,491.2301414517362
2023-03-01,23141.57,24000.0,23020.03,23628.97,315287.41737,7441571085.495408,9390487,157961.92667,3728256787.1100945,2.1061665219775483,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.87200253794365,23539.918428400764,307.7196242796708,454.5280380173231
2023-03-02,23629.76,23796.93,23195.9,23465.32,239315.45219,5603770010.239548,7435815,119522.00584,2798797976.70041,-0.692582029601807,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.26992353865392,23529.971971280662,277.5783972944446,419.13810987274746
2023-03-03,23465.32,23476.95,21971.13,22354.34,319954.19785,7167184765.7436495,8214639,156827.31366,3512245357.1861916,-4.734561471993559,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.93506312349085,23373.221041776575,162.1750041032319,367.7454887188444
2023-03-04,22354.34,22410.0,22157.08,22346.57,121257.38132,2706422995.680256,4169260,60043.33153,1340204531.15407,-0.03475835117475734,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42.87738863486754,23236.334236206367,69.29126295224705,308.05464356552494
2023-03-05,22346.57,22662.09,22189.22,22430.24,154841.75786,3473011455.187952,4835978,77394.35765,1735989090.899561,0.374419877412957,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,43.7535819803915,23128.855004712186,2.40398697409546,246.92451224723905
2023-03-06,22430.24,22602.19,22258.0,22410.0,203751.82957,4569102169.18569,6471278,102110.26304,2289889200.1667166,-0.09023532516817534,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43.57944180272988,23033.00767075056,-51.64255673498337,187.2110984507946
2023-03-07,22409.41,22557.91,21927.0,22197.96,292519.80912,6517594938.246053,7813394,145498.64219,3242136502.6546726,-0.9461847389558242,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41.706678276094145,22921.667981317154,-110.3130675414177,127.70626525235215
2023-03-08,22198.56,22287.0,21580.0,21705.44,301460.57272,6641171704.242421,8018963,150008.02488,3304860256.104994,-2.2187624448372745,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.658538502016654,22759.504250474867,-194.3122077169246,63.3025706584968
2023-03-09,21704.37,21834.99,20042.72,20362.22,443658.28584,9403028764.707773,10076702,217900.59621,4619803522.043237,-6.188402538718396,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.30456432051284,22439.86635041155,-365.06056873514535,-22.370057220231637
2023-03-10,20362.21,20367.78,19549.09,20150.69,618456.4671,12344992788.912497,12106261,308155.80993,6151475123.535514,-1.0388356475865668,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.2420485950568,22134.64283702334,-511.5517282937508,-120.20639143493548
2023-03-11,20150.69,20686.51,19765.03,20455.73,427831.82133,8651590672.468525,10412300,213151.47855,4310534195.909292,1.5137943167206735,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32.067204079195136,21910.787792086896,-596.1606797622444,-215.3972491003973
2023-03-12,20455.73,22150.0,20270.6,21997.11,430944.94288,8982418413.80114,9721933,218639.0688,4558127964.925805,7.535199183798391,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,47.34215309832594,21922.297419808645,-532.6968020835775,-278.85715969703335
2023-03-13,21998.05,24500.0,21813.88,24113.48,687889.31259,15824996078.605639,14820760,346688.17025,7976620081.706098,9.62112750265829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.48135272270629,22214.455097167494,-308.07653550247414,-284.70103485812155
2023-03-14,24112.27,26386.87,23976.42,24670.41,699360.93423,17465307097.88407,15223589,351739.11994,8783916247.676138,2.309621008664031,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.091280507113844,22541.915750878496,-84.15368806141123,-244.5915654987795
2023-03-15,24670.41,25196.97,23896.95,24285.66,581450.72984,14291005743.897852,12613034,291192.86696,7157472156.962334,-1.559560623435119,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.13648675316898,22774.414984094696,61.55114897146268,-183.36302260473107
2023-03-16,24285.66,25167.4,24123.0,24998.78,439421.32998,10847330151.941004,10418081,220403.30289,5441432259.260846,2.936383034267953,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.54441594321486,23070.996986215403,231.892988253956,-100.31182043299367
2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68091,16476681071.24338,13113359,318022.61356,8392477832.002321,9.585867790348178,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.15805816847492,23647.548054720017,553.8708624695391,30.52471614751289
2023-03-18,27395.13,27724.85,26578.0,26907.49,371238.97174,10135945069.642628,9948603,185687.70768,5070480124.593879,-1.7800244057976755,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,68.60570017355764,24082.20698075735,760.920754091785,176.60392373636734
2023-03-19,26907.49,28390.1,26827.22,27972.87,372066.99054,10264707987.594164,9578297,188150.56147,5191102286.400918,3.9594179910500626,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,71.86462603775836,24600.962049989703,999.4554469115828,341.17422837141044
2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23373,13300424536.514921,11775950,239765.29148,6680704887.5321455,-0.9146719660871439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69.98567537488879,25016.435109991075,1154.5413122614336,503.8476451494151
2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.7422,11760492716.33759,11530870,210472.34027,5880942507.63001,1.4015220256441863,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71.21616364270304,25428.306428658932,1293.8784282789966,661.8538017753315
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,6272099822.449624,3589327,110355.97386,3089585214.115064,-3.040333429755848,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.91204156084153,25671.328238171074,1320.1353889391503,793.5101192080953
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818,3591123573.1149583,2159091,65172.02479,1819323637.2903445,3.8326709104299805,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68.57383270856931,26021.20580641493,1408.9799548245755,916.6040863313913
