date_utc,Open_price,High_price,Low_price,Close_price,Volume,Quote_volume,Nb_trades,Taker_buy_base_volume,Taker_buy_quote_volume,evolution_prct,0-6h,6-12h,12-18h,18-23h,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,janvier,fevrier,mars,avril,mai,juin,juillet,aout,septembre,octobre,novembre,decembre
2024-04-11 06:00:00,70583.99,71305.89,69881.31,69983.16,7478.26629,528833870.11811215,390775,3616.43967,255782043.55837,-0.851227027545487,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-11 12:00:00,69983.16,71100.0,69567.21,70203.99,13895.93105,975571989.3510413,675718,7260.49322,509781135.22687775,0.3155473402458586,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-11 18:00:00,70203.99,70746.09,69804.87,70006.23,5078.92473,357007589.4760206,296288,2292.79811,161164337.1388327,-0.2816933909312147,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-12 00:00:00,70006.22,71227.46,70002.22,70956.32,6240.67726,441381955.0474384,283755,3231.89934,228587782.65998888,1.3571506421642843,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-12 06:00:00,70956.32,71012.0,70509.58,70904.01,5920.05507,418876116.7295149,318288,2588.63556,183154278.11069128,-0.0737214105804962,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-12 12:00:00,70904.0,70975.54,67444.0,68140.02,21157.99466,1462615948.6027217,951965,9497.49811,656284555.5819025,-3.8982139374063474,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-12 18:00:00,68140.01,68383.63,65086.86,67116.52,22754.1353,1520677564.9415996,942609,10617.83163,709781874.8178713,-1.5020541526110542,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-13 00:00:00,67116.52,67929.0,65731.27,67345.48,11793.77584,788688149.8353975,690434,5268.9777,352196956.8269534,0.3411380685410803,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-13 06:00:00,67345.48,67825.91,67090.83,67360.0,5205.77369,350740603.7695958,341686,2324.14039,156607243.3075996,0.021560467012782247,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-13 12:00:00,67360.01,67926.0,66500.0,66730.87,7663.73109,515804480.2415361,534580,3325.55369,223861674.8853796,-0.9339815914489402,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-13 18:00:00,66730.86,67243.47,60660.57,63924.51,46731.93957,2959235393.962516,1774640,22302.99772,1412180274.6609852,-4.205489902948956,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-14 00:00:00,63924.52,64466.0,62134.0,64383.99,19596.10778,1245758453.1024957,762201,9379.82702,596313935.2934864,0.7187853297584867,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-14 06:00:00,64384.0,64887.99,63855.45,64166.05,11850.07024,763366788.9906505,515933,5152.76313,331903487.193932,-0.33850030108415474,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-14 12:00:00,64166.05,64848.49,62573.66,63868.58,17843.5941,1141353733.8456862,786401,8731.05357,558531130.5744486,-0.46359406570920525,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-14 18:00:00,63868.57,65840.0,63326.42,65661.84,12309.40606,795645858.7582029,593418,6468.65262,418098459.4474416,2.807734256812977,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-15 00:00:00,65661.85,65867.45,64683.01,65466.74,8688.11501,567198039.7011708,444613,4191.91022,273683922.0185638,-0.2971284386791506,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-15 06:00:00,65466.73,66867.07,65355.45,65860.12,13018.37576,863223947.6221848,590813,6078.26812,403014742.8257334,0.60088527395743,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-15 12:00:00,65860.12,66399.0,63310.99,63908.48,18220.50675,1179730335.5678236,886573,9013.77799,583345725.1904083,-2.963310725823143,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-15 18:00:00,63908.48,64060.34,62274.4,63419.99,12462.53317,787919908.6700444,617049,5922.72375,374528586.90510714,-0.7643586578807815,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-16 00:00:00,63419.99,63899.69,61680.0,62700.41,14066.12651,883830897.8313758,639138,6810.89825,428088591.3464923,-1.1346264797581829,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-16 06:00:00,62700.41,63800.0,61600.0,63094.77,13168.36263,827456306.2303512,651335,6503.76928,408922014.7329244,0.6289592045729764,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-16 12:00:00,63094.76,63422.97,61694.02,62490.36,17641.48239,1102662474.630828,929283,8493.54266,530969050.8768475,-0.9579399370185482,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-16 18:00:00,62490.37,64365.0,62427.24,63793.39,8559.32178,541388519.7543583,384598,4233.05621,267703472.351389,2.085169616561666,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-17 00:00:00,63793.4,64499.0,63581.16,63928.01,6597.52764,421884691.60186976,334630,3364.90551,215208581.6542902,0.2110249980444623,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-17 06:00:00,63928.01,64000.0,62541.13,62595.04,7110.27908,450194182.4215747,435896,3541.3397,224266148.1963173,-2.0851110491316716,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-17 12:00:00,62595.04,62974.88,59678.16,61275.37,27998.34633,1710037790.3267574,1230889,12884.14432,787181268.9995302,-2.1082660862585922,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-17 18:00:00,61275.36,61956.42,60727.38,61277.37,8904.39204,546508583.1236515,456912,4556.35718,279705260.8512205,0.003263954179311135,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-18 00:00:00,61277.38,62229.9,60939.92,61072.02,7773.13395,478852156.9075051,385282,3627.32739,223588398.4019375,-0.3351155573419806,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-18 06:00:00,61072.02,63072.27,60803.35,62597.92,11582.57422,715960988.6461825,520375,6031.65077,372958093.0186911,2.4985255113552762,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-18 12:00:00,62597.92,64117.09,61580.71,62782.75,16890.37563,1066628186.22606,815935,8080.64087,510454700.57869506,0.2952654017897016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-18 18:00:00,62782.74,63825.74,62310.03,63470.08,7355.52538,465300117.10705453,420919,3130.58802,198025975.9401846,1.0947752368285935,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-19 00:00:00,63470.09,63470.09,59600.01,62073.38,24171.17457,1485481696.22182,861418,11573.21027,711590672.3114305,-2.200564423425977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-19 06:00:00,62073.39,65450.0,61809.93,64870.74,21814.34633,1404249427.8031297,828963,11461.38839,737409728.742901,4.506537262833121,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-19 12:00:00,64870.73,65440.57,63506.57,64627.8,15530.5422,1001979392.3096278,682217,7725.30581,498379069.33414304,-0.3744985797911271,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-19 18:00:00,64627.8,64660.86,62953.9,63818.01,8258.23961,528182718.84870994,455686,4181.59769,267430264.8517672,-1.2530056724814997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-20 00:00:00,63818.01,64268.58,63090.07,64159.0,6406.31173,408697542.09805053,353791,3460.74399,220792921.52579847,0.5343162533585799,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-20 06:00:00,64159.01,64222.22,63277.0,63707.17,4400.49894,280568544.1753627,268656,2067.71689,131833264.8272601,-0.7042347916893954,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-20 12:00:00,63707.18,65419.0,63575.83,65200.0,7312.82333,472213263.7992301,447830,3809.44265,245989458.08796167,2.343268426458134,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-20 18:00:00,65199.99,65310.99,64555.0,64940.59,5017.79575,325470231.3668358,306435,2473.94087,160461829.8562701,-0.39786809815951507,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-21 00:00:00,64940.58,65695.56,64608.0,65027.81,4723.959,307701166.9953688,308407,2499.65976,162833826.9987282,0.13430737232291712,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-21 06:00:00,65027.82,65440.95,64763.15,65234.01,4820.44054,313550793.6812306,352841,2401.54855,156245929.2637326,0.31709510131128216,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-21 12:00:00,65234.02,65375.41,64237.5,64822.0,6022.05581,390088586.8499872,427474,2935.9432,190172343.4870172,-0.6315877254824631,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-21 18:00:00,64822.0,65167.19,64362.5,64941.15,3749.96617,243056080.62659,301431,1897.56616,123005765.2587719,0.1838110518034064,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-22 00:00:00,64941.15,66414.81,64500.0,66377.99,11330.87083,741562159.238379,607996,6473.22104,423866349.03476256,2.2125262641637944,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-22 06:00:00,66377.99,66479.8,65702.0,65877.47,6093.03627,402629276.434952,372469,2903.93391,191913311.50066513,-0.7540451285132366,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-22 12:00:00,65877.47,66824.28,65626.87,66540.0,8312.38155,549966880.2321156,525771,4151.01448,274697044.0032739,1.005700431422163,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-22 18:00:00,66540.01,67232.35,66141.07,66819.32,5661.70506,377532119.0711053,310355,2937.88554,195922560.07052553,0.41977757739706245,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-23 00:00:00,66819.32,67183.01,66181.1,66490.01,5096.19253,339751190.4655175,286261,2318.59125,154597148.3395397,-0.4928365029755022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-23 06:00:00,66490.01,66646.0,65852.35,66043.99,5316.75317,351880768.5102988,338577,2610.9606,172796795.3013582,-0.6708075393581536,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-23 12:00:00,66043.99,67130.0,65765.81,66753.71,8693.24039,578462648.7587591,535668,4285.56808,285149578.0404296,1.0746170847642622,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-23 18:00:00,66753.72,66846.0,65980.0,66414.0,3493.71395,232045360.98530632,273409,1639.05409,108861304.1657135,-0.5089005539916869,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-24 00:00:00,66414.0,67070.43,66390.0,66735.06,4899.79397,326875343.2380339,342818,2433.5159,162360367.6544464,0.4834221700243946,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-24 06:00:00,66735.06,66883.68,66203.05,66571.52,4489.82867,298788037.5277217,302481,2346.78007,156201764.397698,-0.24505859438800348,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-24 12:00:00,66571.52,66737.0,64348.0,64889.47,15144.22913,988533311.2621561,693208,7564.75168,493549327.0386772,-2.5266810792362926,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-24 18:00:00,64889.47,64920.0,63606.06,64289.59,9061.8446,581518169.629744,446390,4554.46204,292256655.0150482,-0.9244643237184769,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-25 00:00:00,64289.58,64741.47,63860.0,64223.36,5019.40866,322809709.98915315,273112,2406.53464,154783609.6996493,-0.10301823358960238,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-25 06:00:00,64223.36,64391.99,63337.25,63861.23,7099.15461,453141766.0955409,311270,3380.77508,215810647.641775,-0.563860252718007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-25 12:00:00,63861.24,64856.85,62794.0,64704.0,13502.02491,861385971.0386087,543346,6344.61084,404860265.63783586,1.319689583179029,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-25 18:00:00,64703.99,65297.94,64447.75,64498.34,5720.8752,370366622.1389703,247596,2676.70903,173283613.2891779,-0.31784742828883106,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-26 00:00:00,64498.33,64662.53,63890.82,64553.99,6311.74062,405947738.8626184,240518,3127.3981,201140429.3298122,0.08628129034018439,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-26 06:00:00,64553.99,64610.82,64059.8,64244.02,5572.53244,358524145.4179635,199923,2728.91461,175579501.5637398,-0.4801717136307171,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-26 12:00:00,64244.03,64820.01,63297.48,64008.4,12251.33254,783585828.313199,424946,6218.4591,397772307.3417419,-0.3667578710049524,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-26 18:00:00,64008.4,64162.5,63689.22,63770.01,2949.58786,188573644.7599578,160174,1495.46466,95601519.2836051,-0.37243549284156074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-27 00:00:00,63770.0,63923.41,62391.24,62988.25,7955.00338,501066576.2827177,319321,3599.73101,226724267.9082397,-1.2259054060051122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-27 06:00:00,62988.25,63160.71,62673.37,62862.14,3024.86116,190385820.9077638,166273,1395.74832,87846937.6718434,-0.20021194429119538,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-27 12:00:00,62862.13,63650.0,62750.0,63416.21,5995.50353,378405951.1282468,249684,2931.31477,185032371.5399324,0.8814049283081937,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-27 18:00:00,63416.22,63619.96,62821.82,63461.98,3957.69245,250479359.4683876,177144,1977.15915,125129832.0912724,0.07217397570749018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-28 00:00:00,63461.98,64370.0,63456.86,63953.99,4529.81877,289484712.7125694,195752,2227.33561,142353849.5247487,0.775283090757628,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-28 06:00:00,63954.0,64060.0,63345.55,63484.01,3915.62227,249567130.38088,191072,1624.71752,103542791.0981069,-0.7348720541126452,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-28 12:00:00,63484.0,63869.09,63415.6,63768.47,3359.83924,213831846.20721713,183746,1583.5635,100792107.4222439,0.4480813357568225,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-28 18:00:00,63768.47,63976.0,62781.0,63118.62,5143.91977,325566327.17256314,220082,2505.72148,158572519.5244057,-1.019077296350368,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-29 00:00:00,63118.62,63367.05,62059.27,62444.88,6066.56256,380265848.45996094,266507,2803.35699,175712407.1673639,-1.0674187743648478,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-29 06:00:00,62444.88,62673.18,61923.13,62256.0,6127.62427,381707691.41232866,265286,3153.37111,196470013.7446843,-0.3024747585390508,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-29 12:00:00,62256.0,63221.74,61765.53,63033.23,10221.41972,639555564.673816,359688,5187.52799,324607836.6433156,1.2484419172449357,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-29 18:00:00,63033.24,64228.35,62546.37,63866.0,5734.62292,363509220.13761586,260815,2842.33828,180263064.75263312,1.3211602832347236,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-30 00:00:00,63866.0,64734.0,62995.7,63330.0,8210.23582,523586635.2577081,328314,4126.78143,263208174.6207581,-0.8392571947515082,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-30 06:00:00,63330.0,63465.1,61000.0,61204.42,15534.96934,962280856.6877078,510494,7776.07428,481324740.67937374,-3.356355597663041,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-30 12:00:00,61204.41,61559.36,60080.0,60368.81,16389.39401,996375309.5155666,632270,7735.08149,470310396.7632509,-1.365277213639149,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-30 18:00:00,60368.82,61070.71,59191.6,60672.0,14813.05618,889899665.9712701,514593,6747.47894,405578538.5153163,0.5022295453562808,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-05-01 00:00:00,60672.01,60841.63,59590.0,60050.0,8259.17398,496542409.7210772,307491,3588.25919,215736648.4520816,-1.0251845991561148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-01 06:00:00,60049.99,60113.24,56552.82,57898.47,32615.4851,1880014821.6574929,886780,15209.2418,876120513.3914671,-3.582897585345546,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-01 12:00:00,57898.46,58275.87,56625.09,57424.65,16071.68359,922492106.1417521,531744,8033.47198,461124519.67759514,-0.8183635940638867,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-01 18:00:00,57424.64,59468.0,56760.02,58364.97,24220.12556,1406523024.2198782,675074,11372.6008,660422597.0688672,1.6374849476662012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-02 00:00:00,58364.97,58610.55,56911.84,57484.57,12961.11994,746284335.7172441,370996,6457.64787,371256046.2315071,-1.5084390517120183,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-02 06:00:00,57484.57,58689.55,57404.08,58559.66,9551.73801,553556491.0421712,335606,5045.26039,292417168.51638806,1.870223609570365,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-02 12:00:00,58559.66,59455.0,58222.0,59190.24,17945.38677,1057335393.9074864,534654,8597.46241,506584961.42817926,1.0768163612971726,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-02 18:00:00,59190.24,59625.0,58637.62,59060.61,7125.57489,421664084.38367665,331642,3140.38303,185890599.710662,-0.21900570093987826,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-03 00:00:00,59060.6,59999.0,58811.32,59522.67,6710.05414,399420334.20564574,281984,3333.64561,198463689.94416872,0.7823488446868421,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-03 06:00:00,59522.68,59575.48,58849.94,59291.09,5949.24139,352458680.1268351,255814,2905.80355,172146907.9105887,-0.389061848200023,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-03 12:00:00,59291.1,62179.99,58991.99,61805.85,21937.74072,1341234859.667884,657797,11153.92133,681754909.3256359,4.241379269633949,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-03 18:00:00,61805.84,63333.0,61597.14,62882.01,9031.36518,565079834.3475392,363066,4752.07285,297321948.4153676,1.7411944015008451,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-04 00:00:00,62882.01,63595.14,62541.03,63384.01,6696.43008,421581836.51459205,294978,3664.37493,230713389.7903931,0.7983205371456803,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-04 06:00:00,63384.01,64540.0,62851.96,63873.31,7862.36827,500894627.38384575,333790,4141.62556,264054252.0036842,0.771961256474607,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-04 12:00:00,63873.3,64158.19,63300.58,63463.3,6153.84316,391773215.14384353,279212,2957.64509,188322016.445436,-0.6419113084948913,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-04 18:00:00,63463.3,64240.76,63388.12,63892.04,3656.05131,233219018.8342983,205529,1907.56041,121679106.0667368,0.6755715508018012,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-05 00:00:00,63892.03,64188.0,62822.17,63211.67,4794.69569,303885444.853312,236207,2208.16923,139994257.2927219,-1.064874435062646,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-05 06:00:00,63211.66,63959.0,63162.0,63859.63,3645.40789,232188426.15389472,242304,1730.69312,110234232.6528016,1.025063884564359,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-05 12:00:00,63859.63,64646.0,63618.91,64218.0,7034.27235,451410188.0859251,328775,3651.26944,234330430.1830408,0.56118395925564,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-05 18:00:00,64218.0,64249.42,63582.08,64012.0,3052.37436,195088180.43748647,185635,1364.8026,87224508.1109064,-0.32078233517082166,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-06 00:00:00,64012.0,64465.0,63708.58,64186.93,4977.05787,318996376.17900074,219958,2650.1835,169863960.588067,0.2732768855839618,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-06 06:00:00,64186.93,65500.0,63815.38,64203.56,11668.52101,754789583.8853134,442428,5854.60901,378801371.6736286,0.025908701350885188,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-06 12:00:00,64203.55,64319.86,62909.61,63169.93,13420.08789,852904715.9182355,493129,6419.77625,408042086.74576074,-1.6099263031520317,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-06 18:00:00,63169.92,63611.85,62700.0,63165.19,4609.25272,291440522.4835828,237042,2254.99155,142596055.2730654,-0.007503570132183501,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-07 00:00:00,63165.18,63967.19,62832.6,63563.48,5530.71283,350924591.0912161,261787,2650.45517,168189042.2845419,0.6305529992073122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-07 06:00:00,63563.47,64422.41,63358.0,63490.43,6347.87319,405815334.6762307,291516,3021.03684,193142024.35684127,-0.11492448179364345,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-07 12:00:00,63490.43,64320.0,63050.77,63391.79,6890.19574,438546807.2691587,373623,3508.63587,223373702.14995968,-0.1553619970757758,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-07 18:00:00,63391.79,63393.52,62261.0,62312.08,6830.01296,429244898.5557715,345972,3322.25493,208871225.4227596,-1.7032331789337385,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-08 00:00:00,62312.07,63020.22,62111.0,62617.71,4852.60877,303900252.4945946,238001,2516.15008,157590826.7876512,0.49048274427687666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-08 06:00:00,62617.71,62709.63,62020.09,62243.4,5858.56983,365025432.67210656,276049,2772.5955,172754973.0983317,-0.5977701835471083,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-08 12:00:00,62243.4,62828.0,61761.0,62594.18,7680.40353,478268575.5232668,454231,3843.81107,239369964.13445872,0.563561759158393,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-08 18:00:00,62594.19,62760.0,60888.0,61193.03,7729.60791,476366780.4355508,446871,3537.02514,218033651.5276398,-2.2384668989992362,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-09 00:00:00,61193.03,61806.98,61144.33,61580.01,4256.02316,261893097.65556568,242359,2083.36508,128206154.7118037,0.6323922838924689,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-09 06:00:00,61580.01,61780.6,60630.0,61053.99,6733.3173,411855869.9940936,340318,3054.60766,186848584.2319182,-0.854205772295269,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-09 12:00:00,61053.99,62668.67,60882.19,61946.29,13003.12557,804235503.7787137,489274,6460.71621,399578279.8800986,1.4614933438420685,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-05-09 18:00:00,61946.3,63429.03,61890.0,63074.01,6668.34007,417865441.3451024,310006,3521.32576,220708736.85441488,1.820480290264359,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
